ID;ACCOUNT_ID;CURRENCY;AMOUNT;DATE;DESCRIPTION;MCC_ID
8C549169-A0D7-423A-8432-453A7E14F109;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;23.89;2021-06-15T13:04:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
87FE09E2-EF0E-4807-B854-D5C85E831FA9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;1.92;2021-06-15T19:42:00z;Service Stations ( with or without ancillary services);CE4473BA-8534-40C7-80C2-1781C11774A9
D2C55F65-7CA6-4FCD-8C74-00CA5EDDF111;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.17;2021-06-16T10:07:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
9136B54C-2F03-49AD-A783-6D4A2A081E2A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5;2021-06-16T12:45:00z;Digital Goods: Games;E4B3DC3F-0C3B-44FF-90EE-595E97148D43
2D9EB0FB-2039-4B3E-8279-947F73A868F3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;85.68;2021-06-16T08:27:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
AB683F80-C4FD-40C8-BEA8-E1A1D966B6CB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;13.26;2021-06-17T07:29:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
0741A9CB-95FC-476E-80B5-0DE86C9AA9AA;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;50.01;2021-06-17T20:18:00z;Miscellaneous Home Furnishing Specialty Stores;A861268A-BA8F-48D3-BAB6-1FB7F772D2CC
0BC90DFC-10F5-430A-8CC7-C40F2A27D522;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;11.88;2021-06-18T04:07:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
E3366D62-1797-4AF7-B8FC-401A8CF49D1D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;26.52;2021-06-18T03:51:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
3A62DA1E-26DB-4F44-AA91-957EE9DBB140;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;218.65;2021-06-19T04:53:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
474A6F26-5D3C-4B58-B2A9-070C49E19429;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.65;2021-06-21T16:16:00z;Hardware Stores;66BDCACD-4946-440B-8230-391472347887
3CB2A537-B025-474D-8B18-CB749561A5C2;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;24.6;2021-06-21T02:41:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
927066D1-3F04-4FBC-9506-8BF53B79F51A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15.44;2021-06-21T21:04:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
C2E0842F-8D35-4CA6-973A-9C8ED4D9AF54;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;11.2;2021-06-23T05:40:00z;Cigar Stores and Stands;5060FF1D-97B4-4CF9-9B0E-63C1CD4F2C09
1F37D97A-7F55-4221-9C36-3B60552EFCCC;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;28.51;2021-06-24T10:59:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
87268836-1662-4AA1-BFAF-15A8BB606A6D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;0.44;2021-06-24T04:49:00z;Bakeries;27ABB2E3-45C3-4D68-9FA7-5F77CD63F4BC
3DF48118-3421-4C33-8B39-5E6835AEEA18;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;4.46;2021-06-25T09:14:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
7F0A1711-1551-40ED-B0E7-DFA754D528F0;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;100.02;2021-06-25T22:00:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
88C5B812-B157-49A2-BB4E-E9D8DA185779;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16.1;2021-06-25T20:31:00z;Cigar Stores and Stands;5060FF1D-97B4-4CF9-9B0E-63C1CD4F2C09
F2CBC449-DA3C-49D0-BB22-A49DBEADE8B8;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;148.4;2021-06-25T10:59:00z;Family Clothing Stores;20B682B8-FC7C-40A9-8D71-563800BBC554
E6A3FE91-241B-4A5D-AB52-2D5B8CBE9312;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;47.82;2021-06-30T20:18:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
9AB5921A-392B-4515-858E-1B2A97A63B55;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;26.09;2021-07-01T04:33:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
66CB47EC-84D6-4D7D-BA4A-2A72642E4C47;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;25.58;2021-07-02T18:07:00z;Cable and other pay television (previously Cable Services);D30124CE-4045-4EF8-B8F8-8B8DCE2CE710
6B3CEA6C-1CC1-4D4F-8AB2-07363DEB8BCE;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;13.49;2021-07-03T06:25:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
690AD01E-A412-4128-9DA6-41ADE097EF5B;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;0.84;2021-07-04T17:09:00z;Membership Clubs (Sports, Recreation, Athletic), Country Clubs, and Private Golf Courses;7A1B0856-064D-4A94-B2C6-B8B00A595A2B
417FC4CF-D201-42F2-872A-B4A2FA26808D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;14.7;2021-07-05T15:12:00z;Miscellaneous and Specialty Retail Stores;AA80AD01-D653-4B62-9C16-7FBEBDCDA47B
A9D9CB58-968D-4B37-8821-A040E0BF9CB1;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;23.78;2021-07-05T06:36:00z;Drugs, Drug Proprietors, and Druggist’s Sundries;8C4A1677-F71B-4F7C-8E79-BEADEE3A4D80
21DDD643-F9BC-458E-9419-2725E7F077D8;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;9.36;2021-07-06T05:13:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
18A13F0B-E915-4E37-9FE8-610573E0E731;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.56;2021-07-06T04:09:00z;Misc. Food Stores – Convenience Stores and Specialty Markets;A59151DD-76B9-4796-B676-643F0E5AF42D
D347DB36-5278-4DD5-BCDC-5F953B867CFC;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;4;2021-07-07T16:25:00z;Digital Goods: Games;E4B3DC3F-0C3B-44FF-90EE-595E97148D43
77AA0045-0B9B-4B4E-BFA4-A41E3A8057E3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;12.9;2021-07-07T04:56:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
BEDF0E74-8FC7-4FF6-8793-705E76C2C05E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;41.2;2021-07-08T04:02:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
6A8C44DD-EA60-4857-92DA-95E7155F84E4;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;9.55;2021-07-08T05:15:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
20E7E49F-C878-440C-AA78-9683E47B2A03;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;54.09;2021-07-09T01:10:00z;Family Clothing Stores;20B682B8-FC7C-40A9-8D71-563800BBC554
712597E4-6E89-4005-9599-E05000D0A6EC;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;10.44;2021-07-09T05:10:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
F56AC215-0BE1-464A-82F7-1277F437BC5D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;12.55;2021-07-09T06:03:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
EEFF0F5F-30DA-41D5-90E1-949FCC6F494F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16.78;2021-07-11T04:55:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
459BBB84-1B7B-4A05-8D7B-2AE2B063EE76;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;20.93;2021-07-11T04:38:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
BC9E2D41-1215-447B-96F4-ADDC6D0EFF1F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;2.93;2021-07-11T22:33:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
D27BBE0E-21CD-4E82-8088-D5618ED76F61;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;23.41;2021-07-12T20:54:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
1DBC27FB-6165-472D-8B67-E757BB1C7C14;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;21.28;2021-07-13T20:06:00z;Recreation Services (Not Elsewhere Classified);025F82F8-0313-40AC-BCCB-9DFCEE0AF967
1EE295D5-7BF8-4102-9F5C-4DBD77F5B6EE;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.26;2021-07-13T14:56:00z;Recreation Services (Not Elsewhere Classified);025F82F8-0313-40AC-BCCB-9DFCEE0AF967
CFE91F87-95C7-4F48-A96E-F9E0B93628BA;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;21.14;2021-07-15T02:23:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
31222E46-4697-4FE0-B60D-4A0A3513E1A5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;9.6;2021-07-16T09:55:00z;Travel Agencies and Tour Operations;56D79107-2A55-4040-A705-2F84C0794E40
C6E1D1E0-0F46-4DB4-8EFB-CD4E62477C1C;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16;2021-07-16T17:57:00z;Travel Agencies and Tour Operations;56D79107-2A55-4040-A705-2F84C0794E40
5DC2256F-05FD-4568-AB0B-BA57C51094EF;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;95.6;2021-07-17T04:11:00z;Family Clothing Stores;20B682B8-FC7C-40A9-8D71-563800BBC554
D861DFF6-45B2-414F-BBD9-F915D05E214A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;20.1;2021-07-17T03:37:00z;Caterers;6FB08223-0FBD-4AEF-91B7-0CE3919388C7
04DF22CC-C0CE-4C39-A165-4AD1464D07E6;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;31.96;2021-07-17T10:33:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
3E175244-4F63-43ED-8925-F268292F8986;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;86.65;2021-07-17T04:17:00z;Women’s Ready-to-Wear Stores;D49BB743-A4B6-44AB-9A10-1A5F05EC4C12
8DCFDD51-1BA1-4B68-A66D-E4D1E7865495;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;14.76;2021-07-18T08:23:00z;Laundry, Cleaning, and Garment Services;37A8BA32-EA0E-4C10-8598-695BECE452C0
D85725B8-CABA-412E-8267-8A37BFC73844;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;0.6;2021-07-18T03:04:00z;Misc. Food Stores – Convenience Stores and Specialty Markets;A59151DD-76B9-4796-B676-643F0E5AF42D
69AF0BC0-5F05-4A2D-8A79-783B2E2F9F6C;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;2.8;2021-07-18T11:59:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
BE1B587B-EAD2-4782-93FE-C697E683C1CD;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;65.99;2021-07-19T01:42:00z;Women’s Accessory and Specialty Shops;B47D2979-8927-4DB2-892E-C11661DF8AA9
3B1D0317-6B69-48C0-93F3-FB4BDD171E8E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;56;2021-07-20T16:33:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
B91B06AA-11E3-43D3-8DE6-FD5B159D1CB2;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.2;2021-07-20T19:44:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
241B1334-7AF4-4CF7-A39D-03C936E6F85C;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;1.8;2021-07-23T00:29:00z;Miscellaneous and Specialty Retail Stores;AA80AD01-D653-4B62-9C16-7FBEBDCDA47B
013789E0-24D8-4439-A897-CCDFD2B0A787;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;77.92;2021-07-24T13:49:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
CDE60A0C-AABE-4CF6-BF7A-93A896135E0D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.97;2021-07-25T02:54:00z;Misc. Food Stores – Convenience Stores and Specialty Markets;A59151DD-76B9-4796-B676-643F0E5AF42D
2CD3B7A9-628D-4D18-BAE8-709494C70550;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;92.48;2021-07-26T02:51:00z;Drugs, Drug Proprietors, and Druggist’s Sundries;8C4A1677-F71B-4F7C-8E79-BEADEE3A4D80
2DCA4B31-96AE-4671-A11D-0E34E12443D3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;1.64;2021-07-26T10:19:00z;Misc. Food Stores – Convenience Stores and Specialty Markets;A59151DD-76B9-4796-B676-643F0E5AF42D
CA91D7EA-9CD8-4EF3-BA10-E4826A5FE0DB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;0.65;2021-07-26T22:14:00z;Miscellaneous and Specialty Retail Stores;AA80AD01-D653-4B62-9C16-7FBEBDCDA47B
EBBCC181-EE2C-48C7-89FC-7B8F5141E7D5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;1.17;2021-07-29T22:14:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
C1E0F360-77A5-460C-AC02-4C3930C8DBAB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;9.38;2021-07-29T04:29:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
03DBAD5E-A9EF-4233-AA1C-6E9A63B372A1;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;1.26;2021-07-30T13:54:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
732AC081-C84A-4378-A2AB-B6985DBC9720;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;23.31;2021-07-30T17:34:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
91C6F29D-2C72-4243-9A5E-7DA4293D56D9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;20;2021-07-30T06:24:00z;Laundry, Cleaning, and Garment Services;37A8BA32-EA0E-4C10-8598-695BECE452C0
183994FF-A304-4CD0-937F-70B64C3D0768;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;18;2021-07-31T07:53:00z;Travel Agencies and Tour Operations;56D79107-2A55-4040-A705-2F84C0794E40
BD6847FA-ACD9-49F7-AFC4-00A3A58B819F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;19.2;2021-07-31T01:06:00z;Travel Agencies and Tour Operations;56D79107-2A55-4040-A705-2F84C0794E40
348B7AAA-844C-4BDB-AFC6-CAA9F7049AA9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;71.02;2021-08-10T08:00:00z;Cosmetic Stores;42319FCB-CBC7-4D4D-B7C7-A0C5964B9154
436FDE06-1003-41CC-9001-E1562145D9B9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;19.86;2021-08-10T17:37:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
63D92A7A-DFB9-4502-8F21-3DA4A52D2570;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;9.16;2021-08-10T21:39:00z;Wholesale Clubs;7F146824-2900-4CE9-B38C-93AD44EDB346
96237839-6133-4A87-8EA7-3BAE62980A10;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;8.79;2021-08-11T19:41:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
96CE7694-10F1-4AB6-A6A7-5DCD2A3847D8;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.99;2021-08-18T06:58:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
2316F0DB-1A3B-435F-BDDB-735B8D017180;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;48.8;2021-08-22T23:54:00z;Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail lounges, Nightclubs and Discotheques;DA01B0CB-6FE7-4527-927E-4D0B987CCC36
B330E969-D43D-4510-8257-AC4C4C7A3A5B;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;46.41;2021-08-26T21:46:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
ABFBBC99-6D5B-47CD-BDC4-19A189B93F6E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;23.6;2021-08-27T04:37:00z;Misc. Food Stores – Convenience Stores and Specialty Markets;A59151DD-76B9-4796-B676-643F0E5AF42D
0D605E0B-ED8C-45F9-A1EC-4C744165996F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;44.93;2021-08-30T07:39:00z;Family Clothing Stores;20B682B8-FC7C-40A9-8D71-563800BBC554
0A1EF784-1869-4BDB-A908-49232F3E0C42;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;105.57;2021-08-31T20:21:00z;Men’s and Women’s Clothing Stores;87C1B77F-C4D3-4A13-B786-804456950F6D
1F98259D-8BEF-416A-B618-C266CED783C9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;151.68;2021-08-31T12:00:00z;Petroleum and Petroleum Products;E25906CC-17F2-46CE-AA0A-664208D55941
FC7E178F-D661-4468-BC7C-A385536192C2;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;18;2021-08-31T12:27:00z;Drugs, Drug Proprietors, and Druggist’s Sundries;8C4A1677-F71B-4F7C-8E79-BEADEE3A4D80
63DE1465-7A91-4391-BB4B-2E0DC1FA5789;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;7.2;2021-09-03T22:42:00z;Caterers;6FB08223-0FBD-4AEF-91B7-0CE3919388C7
5C29EB82-96FB-4D28-B912-D88530C6C8D3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;0.8;2021-09-05T05:17:00z;Glass, Paint, and Wallpaper Stores;0E9877FA-C2C9-4D6A-93A8-D0F3D88CFB5A
F6AFCC7F-954C-4BD0-8DBE-B8ECA56B59AF;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;45;2021-09-09T07:02:00z;Service Stations ( with or without ancillary services);CE4473BA-8534-40C7-80C2-1781C11774A9
2B2201B9-BB16-440D-9D0A-6B7764520D6A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;238;2021-09-10T12:51:00z;Recreation Services (Not Elsewhere Classified);025F82F8-0313-40AC-BCCB-9DFCEE0AF967
7121E4E0-2CF7-46DC-8F1A-70CF68365B14;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;31.56;2021-09-14T16:12:00z;Watch, Clock, Jewelry, and Silverware Stores;078F06E3-047D-43E5-ACE0-18940F2389A3
5C97D11F-9218-4BCC-8D14-5D3474398190;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;327.08;2021-09-15T15:51:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
36A36B41-0725-4D14-98CF-72ADADD072D1;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;11.18;2021-09-18T02:53:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
B57A7102-FB10-4BBB-8300-5629696D0068;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;12.35;2021-09-19T09:17:00z;Nurseries – Lawn and Garden Supply Store;A8328AEA-A331-41EE-B2A7-4B2737F33C88
C6CBF6DF-30D0-44E1-9176-5594E152DF53;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;41.5;2021-09-21T12:19:00z;Drugs, Drug Proprietors, and Druggist’s Sundries;8C4A1677-F71B-4F7C-8E79-BEADEE3A4D80
D4B7B3DE-88A7-4BE8-9872-88B4EC60DE6D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;91.12;2021-09-23T01:00:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
544A3C88-BC99-4E8E-B9FB-7E0C020D80A7;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;67.88;2021-10-01T15:23:00z;Petroleum and Petroleum Products;E25906CC-17F2-46CE-AA0A-664208D55941
09C88B4B-A299-44FC-9A2B-916109674183;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;94.88;2021-10-04T22:34:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
6BA3628C-07C6-4153-A9DD-032DA656D0CC;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;74.2;2021-10-05T22:36:00z;Sporting Goods Stores;1653FF67-BA55-47D6-99E4-AA651A9D1AEB
4F1A8C7C-6514-4D4D-8644-3B91A6B28796;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;79;2021-10-05T04:22:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
90C6F58B-3A4D-4A6E-A6D1-35C4DD966BC1;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.84;2021-10-10T06:27:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
0CC31122-3808-4BB8-970C-E7727E64818D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;4.86;2021-10-10T09:05:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
B5AF06B5-2FB1-49E5-8360-4729C0AE37FE;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.44;2021-10-11T15:12:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
4FF85C87-07AC-40F7-B843-D6089AE06DEF;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;58.5;2021-10-12T21:05:00z;Tax Payments;94B0920B-AFDE-44B5-8574-9C7B551E999D
45C98DB1-C0F4-459F-8ADD-A121020F143D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;27.8;2021-10-13T20:31:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
83339449-BADF-4292-BFCF-54A3F0FC7F80;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;47.74;2021-10-13T21:00:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
11A426F6-1E97-4544-80A7-4D692DFA737C;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16.92;2021-10-15T08:41:00z;Service Stations ( with or without ancillary services);CE4473BA-8534-40C7-80C2-1781C11774A9
B8F9CE01-3C46-443E-8FC7-7EAEEEEE9A0B;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;17.94;2021-10-17T23:15:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
A9451900-7425-4A0E-8C02-9C33BABCBB89;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;9.79;2021-10-18T09:48:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
7F36954E-ED63-4C8C-BB3E-8B1E8F82DF43;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;116.2;2021-10-18T11:09:00z;Petroleum and Petroleum Products;E25906CC-17F2-46CE-AA0A-664208D55941
71D716C8-ADA5-4062-A48D-F8BB9C3DC12A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16;2021-10-20T13:02:00z;Cigar Stores and Stands;5060FF1D-97B4-4CF9-9B0E-63C1CD4F2C09
D9BF3407-42B0-47E6-AE8C-E5C0B56EA84C;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.2;2021-10-20T01:15:00z;Dairy Products Stores;D21F440A-187F-49D0-9BDB-5BF8C0BFCB0A
BEACBDC4-DB6E-4F58-BB05-9E19175EA868;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15.44;2021-10-20T10:18:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
6E47D4A3-6812-40E9-87D0-BC7D1B12BBFB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;46;2021-10-20T05:49:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
0A351673-4E18-4F66-9810-A2088407520D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.99;2021-10-21T21:54:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
671A88A2-2478-4D71-A185-CA63786632F5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.16;2021-10-24T20:32:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
1C3F81C5-7D2A-4E58-9261-84D7BFEC9EC0;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;492.02;2021-10-24T02:01:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
6D24C2D2-02A4-4D42-86FA-622FD1734EE9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;19.89;2021-10-25T17:25:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
